,link,title,price,rating,ratingCount,stock,description
105,/Windproof-Dustproof-Breathable-Reusable-Outdoor/dp/B08698VM3X/ref=sr_1_77?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-77,6pcs/Pack Black Face Mask Windproof Dustproof Face Masks Breathable Reusable Washed for Outdoor Sport Half Face Earloop Cotton Face Masks(Black),$8.99,4.5 out of 5 stars,"8,657 ratings",In Stock.," Material: Comfortable and breathable pure cotton face mask. a soft layer of protection from Windproof Dustproof and Pollen Masks. Application: This anti-dust Face Mouth Cover is ideal for both women and men, suitable for cycling, camping, running, travel, climbing and daily use etc.. STRONG Breathable & Elasticity: Our mouth Face Mouth Cover was made of cotton material which is breathable and comfortable to wear.And you can use it during all year round. Packaging: 6pcs/pack,Meet your daily needs! High quality mask can be washed and Reusable many times. This is a cool masks that gives you a very comfortable feeling when you use it.The black is pretty and doesn't stand out. any questions pls tell us,We will provide the best service and guarantee."
106,/Childrens-Anti-Microbial-Adjustable-Breathable-coRevival/dp/B08CZ13CMV/ref=sr_1_78?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-78,"Kids Face Mask 2-Pack | Anti-Microbial, Reusable, Cloth, Adjustable | The Revival Kids Mask by coRevival",,4.5 out of 5 stars,"3,558 ratings",In Stock.," EVERYDAY COMFORT: Soft and breathable, the 2-fabric layers allows your child to wear their Revival Kid's Mask all day without irritation or discomfort. We made the Revival Kid's Mask with a 2-piece panel design to ensure a comfortable fit that stays in place while talking or during activity. ADJUSTABLE: The one-size kids mask comes equipped with adjustable ear straps to ensure a perfect and secure fit that doesn't pull on your ears while wearing. WASHABLE & REUSABLE: The Revival Kid's Mask is machine washable (cold water only!), allowing your child to reuse multiple times - no more uncomfortable disposable masks. PROTECTION: The Revival Kid's Mask consists of 2 fabric layers with an anti-microbial (EPA registration no. 3090-255) coating. The build-in nose flap is designed to provide a protective seal (with the added benefit of preventing glasses from fogging). FUNCTIONAL DESIGN: Contoured design to fit the shape of your child's face."
107,/DIOLV-Disposable-Filtration-Breathable-Protection/dp/B08HGYZJSK/ref=sr_1_79?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-79,"DIOLV Disposable Kids Face Mask 3-Layer Filtration, 50Pcs/Pack",,4.6 out of 5 stars,"1,462 ratings",In Stock.," [Film packaging] The outer layer of the disposable mask is sealed with a film to ensure the safety of the mask [Effective Protection] 1-layer inner material made of non-woven fabric and 2-layer outer material made of spunbond non-woven fabric melt blown filter fabric [Comfortable Mask] Breathable face mask is more comfortable and relaxed, suitable for people who are not used to wearing masks [Solid Ear Straps] The ear straps are stitched with reinforced ultrasonic welding points, which can withstand 4 pounds of pulling force [Multiple Occasions]: Bus, subway, cinema, park, shopping, party, kitchen, daily, gardening, indoor, outdoor, etc."
108,/Disposable-3-Layer-Protective-Perfect-Layer/dp/B08B527VB2/ref=sr_1_80?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-80,"Disposable 3-Layer Protective, 3-D Perfect Fit, Soft Skin Layer Face Mask - 50 Pack",,4.5 out of 5 stars,"7,541 ratings",In Stock.," face mask Imported High quality: Disposable masks made of premium non woven fabric, soft and comfortable, gentle on skin. COZY FIT: These disposable masks designed to be lightweight and breathable. With the feature of unfolding and expanding, the face masks will ensure full coverage of your nose and mouth, while the soft elastic ear loops will not cause discomfort or irritation. MAX PROTECTION: High-quality filtering face masks ensure a physical barrier to protection. With the new 3-ply design, It can help block pollution so you can breathe easily and safely in any environment. GENTLE TO YOUR SKIN: Unlike other protection face masks, our nose and mouth masks are soft and lightweight. The face masks are gentle on the skin and feel comfortable and easy to put on and take off."
109,/Disposable-Masks-AXHKIO-Face-Breathable/dp/B089QHPS4P/ref=sr_1_81?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-81,"Disposable Masks 50 PCS, AXHKIO Face Mask, Ship from the US, Disposable Face Masks Anti Dust, Breathable(BLUE)",$6.99,4.5 out of 5 stars,"1,039 ratings",In Stock.," These masks are only disposable face masks. TIP: THE RIGHT WAY TO WAER A MASK - The BLUE side of the mask is usually the front and should face away from you, while the white side touches your face. The face mask fits the contours of the face in all aspects, which has a plastic-bending nose bridge strip, fits the nose shape and avoid dust entering the nose from both sides of the nose. Perfect for men, women, adults. New type disposable mouth masks are not only suitable for homes, offices and other private places, but also for schools, office, outdoor and other public places. Please understand the disposable masks are not recommend washable or reusable Outer color layer is a water-resistant layer. Say goodbye to splashing liquid; Middle layer is a filtering layer, Inner layer is a water absorbing layer, which can absorb the moisture from the breath of the wearer, avoid the filtering layer from getting wet"
110,/WeCare-Disposable-Masks-Individually-Wrapped/dp/B08LQXDDPW/ref=sr_1_82?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-82,"WeCare Kids Disposable Face Masks, 50 Asstd Tie Dye Masks, Individually Wrapped",,4.8 out of 5 stars,999 ratings,In Stock.," PERFECT FOR KIDS: Sized at 3.7 inches x 5.7 inches, they fit comfortably on boys and girls, even toddlers! Now you can take your children with you to the store, go on trips, and send them to school or camp safely! READY TO GO: Each mask in this box is individually sealed so they are perfect to throw in your purse, handbag, or stash in your child's pocket or backpack and they will remain sanitary and clean! CUTEST COLORS & DESIGNS: Let your kid be the cutest boy or girl on the block with these tie dye masks. WeCare also has children’s masks in more than a dozen solid colors and fun prints, as well as matching adult masks. LIGHT & BREATHABLE: Designed for the utmost in comfort, these masks are painless and adjustable. They offer full coverage of the nose and mouth and allow kids to play and learn freely. 3 PROTECTIVE LAYERS: The innermost layer is super soft and gentle on the skin, and the out leak-proof layer covers the high density filter. Latex free. An adjustable metal wire runs along the top as a nose clip."
111,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg4_1?ie=UTF8&adId=A09900842C1X0RUFYEGDF&url=%2FWAPIKE-Black-Disposable-Filter-Protection%2Fdp%2FB08SLVLB63%2Fref%3Dsr_1_83_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618282665%26s%3Dhpc%26sr%3D1-83-spons%26psc%3D1%26smid%3DARTW3SSE09TGB&qualifier=1618282665&id=656153590390142&widgetName=sp_mtf,"WAPIKE Black Face Masks, 100 Pcs Black Disposable Face Masks 3 Ply Filter Protection",$14.99,4.6 out of 5 stars,"8,831 ratings",In Stock.," 100pcs black Disposable Face Masks: 3-ply With Elastic Earloops for Day-to-day protection, it has a stronger filtering effect and is more breathable Black Mask: 3 Layers of Material, so you can breathe easily and safely in any environment. Disposable Mask: Easy to use--Keep Mask: it is Made of environmental friendly material. Universal fitted elastic ear loops for a variety of users for instant protection Widely use: great for outdoor public areas, schools, offices, and home usage."
112,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg4_1?ie=UTF8&adId=A011577216MPXNYFKM2FU&url=%2FEnerPlex-Premium-3-Ply-Reusable-Face%2Fdp%2FB088C2WD5F%2Fref%3Dsr_1_84_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618282665%26s%3Dhpc%26sr%3D1-84-spons%26psc%3D1&qualifier=1618282665&id=656153590390142&widgetName=sp_mtf,"EnerPlex 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks Large (3-Pack) - Black",$24.95,4.5 out of 5 stars,"87,960 ratings",In Stock.," At EnerPlex, we understand that a face mask is not a “one size fits most” - We also know that if you wear a mask it should be comfortable, fit properly, and provide proper protection which is why we came up with our High End 3-Ply Safety Masks in 3 sizes. We developed a sizing chart for Youth, Medium/Large, & Extra Large. Should you have any issue with size please contact us immediately and we will help out with sizing. This Size Will Fits Most Adults, Please See Size Chart in Image Section - Key Features: EnerPlex Face Masks are a Three-Layer Design – Outer layer DWR 100% Polyester, Middle Layer Cotton Blend, Inner Layer NanoFine Cotton Blend – soft against the skin. Designed with high quality light weight fabric for maximum comfort. Our stretch ear loops allow for a snug and secure fit. Ideal for everyday use – Indoor/Outdoor, great for essential workers, can be utilized while traveling, running errands, attending grooming appointments, etc. Care: wash before first use. Machine wash cold. Do not bleach. Do not dry clean. Tumble dry low or lay flat to dry to avoid shrinkage. No fabric softener With our EnerPlex Face Masks customer service, quality, and safety is our number one priority."
113,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg4_1?ie=UTF8&adId=A10362062LGBO71ILWJRS&url=%2FDisposable-Face-Masks-Pack-Black%2Fdp%2FB08HZ3WRV5%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618282665%26s%3Dhpc%26sr%3D1-85-spons%26psc%3D1%26smid%3DA29QRSW5VAWBBS&qualifier=1618282665&id=656153590390142&widgetName=sp_mtf,"Disposable Face Masks, Pack of 50 Black Face Masks",$9.99,4.6 out of 5 stars,"20,597 ratings",In Stock.," Disposable Face Masks: 3-Layers Protection, the inner layer is a soft non-woven fabric, which can absorb the moisture from the breath of the wearer. The middle layer is a melt-blown polypropylene filtration layer for better filter out the particles in the air. The outer layer is a water-resistant layer which can block the splashing liquid in the air. Face Masks: Adjustable nose clip can help to create a tight seal & stop glasses from fogging. Comfortable and soft elastic ear loops can eliminate pressure to the ears for maximum comfort. And it can be used with earloop holders to reduce the pain and pressure of wearing a mask in the ear for a long time. Disposable Masks: Multiple folds design can completely block out the chin, nose and mouth from dust, smoke, debris,automobile exhaust, and pollen. Masks: Suitable for home, office, school, catering services, food processing, environmental cleaning and other public places. Mouth Mask: There are 50 pcs disposable face masks in a box, and these masks is a general use mask."
114,/3-Ply-Disposable-Face-Mask-Size/dp/B08CXHJJFY/ref=sr_1_86?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-86,"BYD CARE Single Use Disposable 3-Ply Surgical Mask Level 2, Box of 50 PCs",$12.99,4.6 out of 5 stars,"1,367 ratings",In Stock.," Level 2 surgical mask, box of 50pcs, each 10 pcs are individually wrapped for convenience, travel and distribution; Easy to breathe and comfortable to wear for day-to-day activities; One-size-fit-the-most design with adjustability to different users; 3 layers of high-quality non-woven fabric: breathable materials to provide comfort; Soft and comfortable to wear; Smooth and breathable."
115,/Dr-Talbots-Disposable-Personal-Health/dp/B08QG5LLPG/ref=sr_1_87?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-87,"Dr. Talbot's Disposable Kid's Face Mask for Personal Health, Boy 2-5 Years, Prints May Vary, 10 Count",$4.99,4.7 out of 5 stars,909 ratings,In Stock.," Pack of 10 This mask is not FDA-approved, not intended for medical use, and not proven to reduce the transmission of disease The CDC recommends use of cotton or cloth face coverings in public to reduce community spread by asymptomatic persons Dispose after single use"
116,/kensie-Womens-Piece-Black-Standard/dp/B08B7XMVZM/ref=sr_1_88?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-88,kensie Women's 2-Piece Face Mask Set,$9.80,4.2 out of 5 stars,"4,258 ratings",In Stock., Made of 50% Polyester / 50% Cotton Imported No Closure closure Machine Wash 2 Piece Face Mask Set Includes 4 Filters Packaged Inside a Reusable and Re-Sealable Bag ONE SIZE FITS MOST - Travelers Club face masks features the adjustable ear loop that accommodates most head sizes (adults & kids) PROTECTION AGAINST POLLUTION | POLLEN | DUST | PARTICLES: kensie are stylish air masks which include 4 FREE air filters where each can be used for up to one week
117,/Disposable-Breathable-Anti-Dust-Non-Woven-Personal/dp/B088NJ3LTL/ref=sr_1_89?dchild=1&keywords=face+mask&qid=1618282665&s=hpc&sr=1-89,"Disposable Face Masks, 3 Ply Facial Cover with Ear Loop, Breathable Anti-Dust Non-Woven Mouth Cover for Personal, 50Pcs",$9.99,4.5 out of 5 stars,"1,301 ratings",In Stock.," 50 masks per box. These masks should be disposed of after each use. Keep the blue-side outside and the nose clip on the upper side. The face mask is featured with 3 layers, which is made of melt-blown fabric. It helps filter microbes from entering and exiting without constricting airflow. It is comfortable to wear and won't slip off from your nose easily."
